Video ID,Post Caption,Post Timestamp,Like Count,Video Duration (s),Video Dimensions,Video Definition,Canonical URL,Creator Username,Creator Nickname,Creator User ID,Creator SEC UID,Creator Verified,Creator Follower Count,Music ID,Music Title,Music Author,Is Original Sound,Audio Play URL,Keywords,Region Flag,viral,log_likes,is_holdout,temporal_split,cv_fold_grouped,log1p_duration_s,log1p_play_count,aspect_ratio,caption_length,hashtag_count,mention_count,cap_ends_with_q,has_cta,cap_punctuation_count,hour_of_day,day_of_month,month,hour_bucket,is_weekend,sin_hour,cos_hour,is_verified_int,is_original_sound_int,music_id_freq_enc,video_def_enc,explicit_keyword_count,has_keywords,Creator Following Count,Creator Total Heart Count,Creator Total Video Count,duration_s,avg_brightness,brightness_fluctuation,avg_contrast,avg_sharpness,avg_colorfulness,face_presence_ratio,avg_motion,motion_fluctuation,cuts_per_second,intro_brightness,intro_motion,audio_loudness_rms,audio_tempo_bpm,silence_ratio,day_of_week,time_of_day_bucket,is_prime_time,emoji_count,uppercase_ratio,has_question,busy_video_score,hashtag_density,transcript,transcript_word_count,speaking_rate,transcript_question_count,transcript_has_cta,keyword_alexa,keyword_google_home,keyword_review,keyword_unboxing,keyword_tutorial,keyword_how_to,keyword_setup,keyword_automation,llm_topic
7282414941955558662,"My Tech Home Tour | Smart Home Guide 👨🏽‍💻 ✎--------------------------------------- I made a whole super basic smart home guide that can help you guys sort off get started 🖖🏽🤓 Its really simple, nothing too complicated. I hope you guys like it!  Check it out in the BIO! ✎--------------------------------------- • • #tech #home #condo #automation #smarthome #foryou #realestate ",2023-09-24 23:29:21,81900,13,576x1024,540p,https://www.tiktok.com/@andresvidoza/video/7282414941955558662,andresvidoza,andresvidoza,6740449439167005702,MS4wLjABAAAAbhzxku_PXPyzz7QZ7-kMCoL6yDBhss5ryxZR0Dz4PsqDAYC0p8itYJ9SLo7yHrWx,False,227400,7257359255815292929,Le Monde - From Talk to Me,Richard Carter,False,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/okZAADPfYCQK75dttBDE9kbqmQhZg8Fcl4BQaf,"tech, home, condo, automation, smarthome, foryou, realestate",Global,viral,11.313266479778829,False,Train,2,2.6390573296152584,13.563196916350243,0.5625,377,7,0,0,0,4,23,24,9,late,1,-0.2588190451025215,0.965925826289068,0,0,1,0,7,1,132,4400000,508,13.82,119.30977864437196,17.681192784019245,45.84794161387023,72.79725227447636,19.138253328699577,0.6060606060606061,5.9507163504255525,14.176390547270376,2.0260492040520983,100.38456674918554,4.561889561364026,0.0755274530625697,[64.59960938],0.268906018750964,6,Night,0,3,0.0175438596491228,0,12.056444125319498,0.0185676392572944, FOR clothes Tianze Mango,4,0.2894356005788712,0,0,0,0,0,0,0,0,0,0,General Discussion
7286439579064864007,@Johnathan Chua in disbelief that his house is so ✨smart✨ 🔗link in bio for the full feature🔗 #sghome #hometour #sgreno #johnathanchua #tiktoksg #fyp,2023-10-05 19:47:01,24400,176,576x1024,540p,https://www.tiktok.com/@uchify.sg/video/7286439579064864007,uchify.sg,uchify.sg🏠,7021516080662004738,MS4wLjABAAAAcviYkHE-7dEYdL1kl1OgP9LO_IJ8ISSIlfWMAf8A-z6h8Z2ObnDNEAupvxQ-OhpY,False,82600,7286439622916262657,original sound - uchify.sg🏠,uchify.sg🏠,True,https://v77.tiktokcdn.com/cb87735839564dcb77d8b082aee9364b/68d6acaa/video/tos/alisg/tos-alisg-v-27dcd7/oU3e7KIDAYJsAItIYBelCoAngEQXABSjbqHU2I/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThYmkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3VzbTc6ZmhkbjMzODU8NEBpM3VzbTc6ZmhkbjMzODU8NEBlai8vcjRvMWNgLS1kMS1zYSNlai8vcjRvMWNgLS1kMS1zcw%3D%3D&vvpl=1&l=202509252306339582329D19C74B0D1E5C&btag=e00050000&cc=13,"sghome, hometour, sgreno, johnathanchua, tiktoksg, fyp",SG,viral,10.102379394048045,False,Train,2,5.176149732573829,13.09004884161456,0.5625,148,6,1,0,1,0,19,5,10,evening,0,-0.9659258262890684,0.2588190451025203,0,1,1,0,6,1,107,2200000,1157,176.6,120.90459720286655,10.504086817549693,56.53831890796428,98.75300247922917,32.745149456737565,0.6445157636397961,4.998482475449066,5.906487151941473,0.2491506228765572,109.91832597093618,11.687590690372089,0.0929014204542958,[143.5546875],0.4262684160111761,3,Evening,1,4,0.0,0,1.2453750221956903,0.0405405405405405," Saya tak tahu confirmation gila nih, isengnyaimanin gue gue avec compte tetapi semua ini jadi suami plugging jadi example kami realizando diploma per cupatan bermini boleh fkancian atau tiada dan bisa mengorgangurkan jawapan dan mereka just mencerimkan suami seperti ini jadi terus pun hámpir pol hates mówik kami marah mula gini quedkan pitu memang menggantung kemmoi Biar kecukunya. removed ch demokkan. Lagi-lampuan, Pemukutnya kita akan merantakan linking. Kita vah Cuma Across!<|ms|> spine dik новый. Apa 되ara yang men點juk très lama我跟你ளini saya sebenarnya ? Alhamdulillah ! dan struggles ke acara dan mereka asyik Jadi persetian untukrifat bangsa mereka tak lectures benar dengan teman-benar ayah tidak akan memiliki selama hati, menación tarik Jadi selama thereafter apa jika dia masih ada kelihatAssah keomem Jadi después ada rasaiak sebaik di sebuah main selama Daten bagi kamu acknowledging berikan memberi saya Tiput, ini ber gameplay ketika ayah ber MIKE Kuri yangED mecegkanilen Jemput kalau kamu bell sepatutnya kita cakap bersama dengan banyak disini Jadi makcumlah són saya Tadi !othepage yang hebat bisa berbesar dari betapa dari uitokannya dari setiap homage Kawli penyappan semak sama Tar歌 teriu tidak normasi Tentang kapl qualitative Mereka akan berkata nesse Ya, ayah...beberu biar c克ik itu bermata itu mengenal​ masih saya tak berdua meneris agama tempat di sini, masalah jadi kepada pahala Semua compartilho Sleeping Night Jadi saya wedang ke kerejaan mereka harus mendengar dan mengembaksa hahaha Aku harus lebih boja tentang força pintuizedan, dan aku akan b Playstation Saya rasa pasti Dari sini, lagi",244,1.3816534541336354,1,0,0,0,0,0,0,0,0,0,General Discussion
7300403631340211463,Creating ambience with smart LED strips #tiktoksg #fyp #smarthome #homedecor #lights #smartlights #smartledstrip ,2023-11-12 10:54:41,8,31,576x1024,540p,https://www.tiktok.com/@outsmartofficial/video/7300403631340211463,outsmartofficial,Outsmart® Home Automation,6909128772886234118,MS4wLjABAAAAC1KyS2V35rquqH2h4TYMAwUo_ffPPLra2pXjTgm-fpv0tFoORQ3pxi8zkawdsp_h,False,1009,7300403746247379714,original sound - Outsmart® Home Automation,Outsmart® Home Automation,True,https://v16m.tiktokcdn.com/9fa68cb49151b93267664ec666e8a02d/68d6b011/video/tos/alisg/tos-alisg-v-27dcd7/okKBQidpguJj2Q8AgmfYATqVPfenouVBfGN4Fh/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7ThABkeKXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aWg0PDg6NTk8N2ZmaDo0ZkBpanF0NnQ5cjQ2bzMzODU8NEBjY2MuYDU2NjIxMy4vLi0uYSNyZjNxMmQ0cTVgLS1kMS1zcw%3D%3D&vvpl=1&l=20250925232329D9B514873FF5000C7A8C&btag=e00088000&cc=3,"tiktoksg, fyp, smarthome, homedecor, lights, smartlights, smartledstrip",SG,non-viral,2.1972245773362196,False,Train,2,3.4657359027997265,6.576469569048224,0.5625,113,7,0,0,0,0,10,12,11,work,1,0.4999999999999999,-0.8660254037844387,0,1,1,0,7,1,0,5583,31,31.0,89.61500150189846,28.32591005899242,36.304966288064534,61.01383958583348,48.213143349251595,0.0290635091496232,1.5291109937127876,3.378471527623885,0.064516129032258,110.93840678650656,3.775965636453511,0.049897638016596,[95.703125],0.5024855533611294,6,Morning,0,0,0.0769230769230769,0,0.0986523221750184,0.0619469026548672, 1.0% 2.0% 2.0% 2.0% 2.0% 2.0% 2.0% 2.0% 2.0% 2.0% 2.0% 2.0% 2.0% 2.0%,14,0.4516129032258064,0,0,0,0,0,0,0,0,0,0,Product Review
7325601228078189870,"Starting a smart home doesn’t have to be complicated! If you are seeking an easier way to upgrade your space, I recommend the EcoSmart Hubspace bulbs from @The Home Depot. Set-up is a breeze, and they are also super renter-friendly! #HomeDepotPartner #smarthome #smartlights #smartlighting #smartbulb #THDEcoSmart",2024-01-19 08:34:47,4232,37,576x1024,540p,https://www.tiktok.com/@techiedani/video/7325601228078189870,techiedani,Techie Dani 👩🏼‍💻,6759736006624281606,MS4wLjABAAAAcdGg94nGfesi7QrPctcYt-q49_P_KxofhNEoM0z7LoGSl5X-Iugdsg71yufoXKF6,False,473100,7325601392046099243,original sound,Techie Dani 👩🏼‍💻,True,https://v77.tiktokcdn.com/857c7c176ebf60c4dfc18686798b36ce/68d6b09f/video/tos/maliva/tos-maliva-v-27dcd7c799-us/oEenw4RkUCHLviLEAEFA8AEhRfdA6LFfGoTpIC/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThY~keKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=amt2eXk5cmR2cDMzZzU8NEBpamt2eXk5cmR2cDMzZzU8NEAyXnE0MmQ0NGhgLS1kMS9zYSMyXnE0MmQ0NGhgLS1kMS9zcw%3D%3D&vvpl=1&l=2025092523254610424B01F2EDAD0C2E09&btag=e00048000&cc=13,"homedepotpartner, smarthome, smartlights, smartlighting, smartbulb, thdecosmart",Global,mid-viral,8.350666240520924,False,Train,2,3.6375861597263857,11.936237039973754,0.5625,313,6,1,0,0,5,8,19,1,commute,0,0.8660254037844387,-0.4999999999999998,0,1,1,0,6,1,144,10200000,481,37.5,137.69670049474706,35.65866785692799,53.4609970609572,136.847539615603,37.55435686660661,0.3158362989323843,5.510773127210469,10.887352109322972,0.5866666666666667,136.29429335991082,4.069307998971193,0.0440409902156512,[151.99908088],0.8771990929705216,4,Morning,0,0,0.0,0,3.2329869012968087,0.0191693290734824," How to turn your apartment into a smart home in less than 60 seconds. Let's do it together and we're going to start with smart lights. I picked up these Eco Smart Hub Space bulbs from Home Depot. They're affordable, take less than 60 seconds to set up, and you don't have to do any wiring. The smart features allow you to customize the light color, color temperature, and brightness. You can activate custom schedules and home automations in the Hub Space app. pair these with a smart speaker and you can control them with just your voice using Google or Alexa. Alexa turned the bedroom lights on. Okay. And they are super affordable. Certain bulbs start at just $10. So if you're looking to upgrade your home with one simple product, head over to Home Depot and grab a few of these light bulbs.",145,3.8666666666666663,0,0,1,0,0,0,0,1,0,1,Tutorial/How-To
7339811956792085768,What RGBIC light strip can do #smarthome #sgtiktok #tiktoksmarthome #sgsmarthome ,2024-02-26 15:39:10,5,17,576x1024,540p,https://www.tiktok.com/@outsmartofficial/video/7339811956792085768,outsmartofficial,Outsmart® Home Automation,6909128772886234118,MS4wLjABAAAAC1KyS2V35rquqH2h4TYMAwUo_ffPPLra2pXjTgm-fpv0tFoORQ3pxi8zkawdsp_h,False,1009,6777237779509151746,Swear By It,Chris Alan Lee,False,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/b9ee9920519c4530b75d800e4152a347,"smarthome, sgtiktok, tiktoksmarthome, sgsmarthome",SG,non-viral,1.791759469228055,False,Train,2,2.8903717578961645,6.584791392385716,0.5625,81,4,0,0,0,0,15,26,2,work,0,-0.7071067811865471,-0.7071067811865479,0,0,1,0,4,1,0,5583,31,17.44,100.78670156141908,7.490571135356892,49.708319992395275,79.42644734518929,49.2335941486193,0.2950191570881226,2.235536446277006,2.91724662718244,0.1146788990825688,108.81935972463349,3.118619634934413,0.0359407723026631,[95.703125],1.1539323680542553,0,Afternoon,0,0,0.1,0,0.2563688585180053,0.0493827160493827," Hmm, they say one color is boring. So...",8,0.4587155963302752,0,0,0,0,0,0,0,0,0,0,General Discussion
7382207567855897873,Okay! Go see for yourself @Futurahaus SG Smart Home best smart home option you can find in SG🫶🏻,2024-06-19 21:35:46,231,140,576x1024,540p,https://www.tiktok.com/@samanthatyf/video/7382207567855897873,samanthatyf,Samantha Tanyifen,6541498400294354945,MS4wLjABAAAAhXMuA54MbNk7HZNrohxXpzlhdTNLSsawM2fviHehNOatqAC_fcSf_MCWgiQgTOS-,False,55400,7382207616405080848,original sound - Samantha Tanyifen,Samantha Tanyifen,True,https://v16m.tiktokcdn.com/2912cae67c1fdf386b6437e33d51aa52/68d6ac4f/video/tos/alisg/tos-alisg-v-27dcd7/ogSb99AoEiQkcmAAW3zKyBrAOE5CorAfwBIiBE/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThrmkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M2psM3c5cmdnczMzODU8NEBpM2psM3c5cmdnczMzODU8NEBoamgxMmRzcW1gLS1kMS1zYSNoamgxMmRzcW1gLS1kMS1zcw%3D%3D&vvpl=1&l=20250925230539D9E8016B9BCAAC0AF35A&btag=e00050000&cc=3,,SG,viral,5.44673737166631,False,Train,2,4.948759890378168,9.588845298501564,0.5625,95,0,1,0,0,1,21,19,6,evening,0,-0.7071067811865477,0.7071067811865474,0,1,1,0,0,0,236,1200000,612,140.37,133.85650111290497,11.186980794490523,46.39540577925232,284.87120571534064,30.56652811016824,0.6805225653206651,4.1951692200593005,5.043999851019828,0.1994728218280259,136.26282636477623,3.6899663749035487,0.1551893144681295,[95.703125],0.4661044767343056,2,Evening,1,1,0.1111111111111111,0,0.8368222423713072,0.0," Hi, friends. Pertama lasi melawal dia, dengan souvent known. ...tidak suara, saya cuma nak beritahu mereka semua. Dan kemudian, saya mencari kembali... ...dan semua orang lain yang lain. Jadi, saya cuma nak beritahu mereka... ...saya beritahu mereka. Ada, ya. Saya cuma nak beritahu mereka yang paling mencari... ...saya beritahu mereka, okey? Ini mencari saya. Dan kalau saya nak beritahu mereka, saya cuma beritahu mereka. Wah! Saya nak beritahu mereka. Beritahu mereka. Beritahu mereka. Apart from that, semua orang beritahu mereka. Hey Google, beritahu mereka beritahu mereka. Oh, saya. Mereka beritahu mereka. Awak lihat itu? Hey Google, beritahu mereka beritahu mereka. Ya. Saya nak beritahu mereka. Awak lihat? Saya nak beritahu mereka. Bila ke rumah, bila ke rumah. Dan kalau awak menghantar ke rumah, ...saya akan kembali ke rumah. Ada kata-kata kecil. Dan semua kata-kata kecil, kecil, kecil, kecil, kecil, kecil, kecil. Dan juga saya cuma ikut saya. Saya takkan beritahu mereka beritahu saya. Jangan beritahu saya. Okey, kemudian di yeux dan kembali ke rumah. New guys, saya gembira. Plus, ibu saya gembira. Dan kemudian yang awak semua beritahu saya, ...saya sangat seronok. Saya tak rasa terlalu beritahu dia. Jadi saya mungkin akan lupa awak lagi. Okey, terima kasih kerana menurut saya. Terima kasih ke rumah ke rumah, awak gembira. Wah, ah, dah selama saya? Saya nak beritahu dia. Kaven, Wingloon, KWY out. Sebelum Julus dan saya beritahu di mana untuk pergi ke mana-mana. Kita beritahu mereka dengan penuh. Kaven beritahu semua penuh. Wingloon dan KWY out beritahu semua penuh. Kami akan beritahu di mana-mana. Terima kali, kamu akan beritahu ke mana-mana. Saya akan beritahu. Okey, saya beritahu kamu dan Julus, saya hanya beritahu saya bahawa KWY out. Kami juga boleh beritahu ini. Kami beritahu, Mungkin lebih dari 30%. Tak, saya beritahu, Mungkin lebih dari 30%. Mungkin lebih dari 30%. Mungkin lebih dari 30%.",303,2.1585808933532804,4,0,0,0,0,0,0,0,0,0,General Discussion
7388078680523787538,Smart Homes for the Millenniums: Never lift a finger☝🏼Just use voice control and let Smart Machines Do It All. HOW COOL IS THAT? 😎 Interior design | sg condo | smart home design #design4space #smarthomedesign #voicecontrolhome #moderndesign #smarthomesystem #renovation #interiorsg #singaporecondo #ecoplysg,2024-07-05 17:18:40,179,53,576x1024,540p,https://www.tiktok.com/@design4space/video/7388078680523787538,design4space,Design 4 Space 四维空间,6747309276362392578,MS4wLjABAAAAMpWOVSdx273NBqu3BYA_wTfIWF1Gvicda2opZaLYuJg7Qq0cWdH55XfpIMD3giZ2,False,5327,7388078717169371921,original sound,Design 4 Space 四维空间,True,https://v77.tiktokcdn.com/83cada43deb15d5c01697be71416a025/68d6b107/video/tos/alisg/tos-alisg-v-27dcd7/ocmCEH7UCDENAgAA4uhBfFn9pBQ4zEeqJ7hFRA/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThBakeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3VucXg5cnZ1dDMzODU8NEBpM3VucXg5cnZ1dDMzODU8NEBwLmRuMmRzaDBgLS1kMS1zYSNwLmRuMmRzaDBgLS1kMS1zcw%3D%3D&vvpl=1&l=202509252327143950DC7F6F960C0E61BA&btag=e00048000&cc=13,"design4space, smarthomedesign, voicecontrolhome, moderndesign, smarthomesystem, renovation, interiorsg, singaporecondo, ecoplysg",SG,mid-viral,5.19295685089021,False,Train,2,3.9889840465642745,10.102379394048045,0.5625,307,9,0,0,0,2,17,5,7,evening,0,-0.9659258262890684,-0.2588190451025206,0,1,1,0,9,1,9,34100,245,53.85,110.45197936596207,26.486999580909437,48.49266600043468,56.33375477342449,25.29514401457979,0.4510532837670384,2.021175825351955,6.459358203673188,0.3342618384401114,123.94136789480451,0.6467056273576818,0.1851312896678715,[80.74951172],0.1426639222767207,4,Afternoon,0,2,0.0952380952380952,1,0.6756019471928542,0.0293159609120521, Welcome home Vincent. Alexa turn on movie mode.,8,0.1485608170844939,0,0,1,0,0,0,0,0,0,0,Smart Home Tour
7390688211606965511,Take a look inside this super cool smart home! 😍 #SmartHome #HomeAutomation #TechLife #IntlifeSmartHome #FutureLiving #Technology,2024-07-12 18:04:56,13000,89,576x1024,540p,https://www.tiktok.com/@malaysiahomie/video/7390688211606965511,malaysiahomie,Malaysia Homie,6771271400781186049,MS4wLjABAAAApIilJQd6ZVGcCVe9f1q4230B7nwQqWg885FI5pG-itO9r6-th4CaTFWDoNuNdYnS,False,342800,7390688240271182609,original sound - Malaysia Homie,Malaysia Homie,True,https://v77.tiktokcdn.com/4669d305ec131a1007979b091cd73225/68d6b095/video/tos/alisg/tos-alisg-v-27dcd7/o8vf8AAc0EMMb8ehK3LIAeGZhhSM1xAIIPeoAf/?a=1180&bti=ODszNWYuMDE6&ch=0&cr=0&dr=0&er=0&lr=default&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThilkeKXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3h3eHc5cm1pdDMzODU8NEBpM3h3eHc5cm1pdDMzODU8NEA0NXNtMmQ0czVgLS1kMS1zYSM0NXNtMmQ0czVgLS1kMS1zcw%3D%3D&vvpl=1&l=20250925232444AE1365BC936D180F3861&btag=e00050000&cc=13,"smarthome, homeautomation, techlife, intlifesmarthome, futureliving, technology",Global,viral,9.472781556562168,False,Train,2,4.499809670330265,12.764833782641317,0.5625,129,6,0,0,0,1,18,12,7,evening,0,-1.0,-1.8369701987210294e-16,0,1,1,0,6,1,35,7600000,259,89.63,115.857889242607,22.072588264236504,57.53789667863334,220.66645481490676,35.743536145516934,0.6064780342516753,9.649050538381887,8.677430784139844,0.7140466361709249,117.86603079185956,10.677381076388889,0.1743026719161499,[123.046875],0.2611887321064532,4,Evening,1,1,0.0,0,6.889872079174839,0.0465116279069767," Wah! Hai, saya, Miss! Hai! Awak di rumah ini? Ya, definitely! Jadi, saya di sini. Ini kecil saya. Oh, itu kecil saya? Ya, saya tak ada kecil. Ya, pasti. Okey, mari kita pergi. Mari kita tolong di rumah. Okey. Mari kita tolong di rumah. Di rumah. Oh! Selamat tinggal! Ini kecil saya. Jadi, awak boleh tolong di rumah. Ya, sebenarnya kita dari kecil saya. Jadi, ini adalah kecil saya yang akan berlaku kecil. Jadi, ini adalah kecil saya. Wow! Mari kita tolong di rumah. Kita takkan kata, kita boleh hanya tolong di rumah. Oh! Oh! Jadi, kita boleh tolong di rumah. Ya, awak tengok kecil. Cepat kecil saya. Ya, awak lihat. Kami kecil saya, tempat kecil saya, atau cuma nak beritahu dan beritahu ini adalah kecil saya. Ini sangat besar, bukan? Ya, itu kenapa kita ada kecil di rumah. Oh! Mari kita tolong di rumah. Oh, wow! Ini kecil saya. Lalu masa akan pergi. Terima kasih. Mari kita pergi. Dia ada kecil saya yang lain. Terima kasih. Wah, bagus, bukan? Jadi,我們的 pengalaman anda seperti juga. Ya! Berserah di installations. Yang baiknya, Ksifat di vagis je Kemplama Rd 8. Terima kasih. Seronok dangrade masak-kalaman penjadikanan. Wah... Buat viewing kecep czyliोih Luang lihat. Awak boleh coba scrolling Sitting Canda Ksifat. 005 pada Waiteri benefi kita, dia perangkat all cosmetic features di party AristotleО T cruise atau perkara histor pelo atau pense tentangnya pada sesiapa pendek. Kenapa saya memperlukan menglumatkan awak?�, scenara dan kecil dib Episode 5w,ается Påarda hebaten apalinya Jangan telah bergotuckeran saya. Terima kasih lagi,ahaha! Kamu boleh mendapatkan aussi44 baru quoting database",261,2.9119714381345534,5,0,0,0,0,0,0,0,0,0,General Discussion
7391816340396444935,what’s your favourite smart home purchase? maybe i’ll get that next! the switchbot curtain is linked in my storefront #smarthome #tech #gadget #switchbot #amazon #amazonfinds #amazonhaul #amazonmusthaves #amazonprime #amazonaustralia #siri #homepod #apple #automation ,2024-07-15 19:02:39,1048,87,576x1024,540p,https://www.tiktok.com/@brad/video/7391816340396444935,brad,Brad Canning,125607971601944576,MS4wLjABAAAADdN3OnLhjniq3ct8yL0MyjSsjd8ryGSaKzDhd8PW7102dPH1iCCYtfRYK3uVrZii,True,666300,6998997669163042818,Yacht Club,MusicBox,False,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/31ef3728989d4b849eb7053e3a3418ab,"smarthome, tech, gadget, switchbot, amazon, amazonfinds, amazonhaul, amazonmusthaves, amazonprime, amazonaustralia, siri, homepod, apple, automation",Global,mid-viral,6.955592608396297,False,Train,2,4.477336814478207,10.404293143019792,0.5625,268,14,0,0,0,2,19,15,7,evening,0,-0.9659258262890684,0.2588190451025203,1,0,1,0,14,1,1309,17000000,818,87.31,128.4117626274784,20.36048355769649,68.34393575408706,205.9239674390352,26.505025538471813,0.6638655462184874,3.3308659019952676,8.282943627033362,0.5154048791661894,136.17344562328532,4.38223828125,0.0250949534001062,[99.38401442],1.2058280113339757,0,Evening,1,0,0.0,1,1.7167445377366513,0.0522388059701492," So I'm on a bit of a mission to make my home a lot smarter and I jumped on Amazon and I found this is the first thing I wanted to buy this is called a switchbot switchbot curtain very Straybot if you hadn't picked up already it's for the curtains So this is the curtain in question as you can see very annoying to have to do this all by myself At a quick look of instructions and there's a lot of words. So I'm just gonna wing it stairs too small Okay, they're a kind of small. Let me get bigger stairs stairs steps. Let's have a look Oh, hey, so how do you go in there the arms come off? Is that how I do it like this? Big brain wait, it's not in there It's not inside the curtain so well. This is finicky town downboats Wait, I think they did it it moved. Oh, it's trying to go that way. Hello. Love you're already at the end. We want to move right. Oh You're doing amazing sweetie. Just a little slow. Oh, she really sounds like she's struggling now For it to work you also do need to buy their hub as well Which is what this is this is a switchbot hub to which cost me about 130 bucks But it does do a couple cool things as well front of the screen here shows you temperature and the humidity settings of the room But the other cool thing is that you can set up all your infrared remotes through this as well So for your TV or for your air conditioner and then you can use it all through the app on your phone Check this out. Hey Siri close the blinds Okay So this is definitely phase one in operation smart home now. I'm just going to figure out what to buy next",321,3.676554804718818,2,0,0,0,0,0,0,0,0,0,Smart Home Tour
7405072626927815943,recent smart home upgrade,2024-08-20 12:23:50,3684,32,576x1024,540p,https://www.tiktok.com/@puchi.home/video/7405072626927815943,puchi.home,Puchi Home,7207445247272977413,MS4wLjABAAAAZCqQHp5xhvq9AAy0PYQJovJzTYFlPwtyq3BOIu6UtngeRcqtVxUtS5ZLoGOt8j18,False,10200,7304653959367887648,Yasashi,CXSPER,False,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/o4flZ7ZWtODty0xEmpFQHISABpqSMgBfKgJQ7C,,SG,viral,8.212025804623437,False,Train,3,3.49650756146648,12.227839029667624,0.5625,25,0,0,0,0,0,12,20,8,work,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,18,184300,149,32.6,142.39089762107565,31.18922255612863,46.4558577431224,32.31524932652091,43.40076679166748,0.3091095189355169,3.048297972878521,8.535680794521976,0.4907975460122699,163.3743556884431,1.5170775784465016,0.029560873971043,[143.5546875],0.6728725846166688,1,Morning,0,0,0.0,0,1.496097164602955,0.0," With a price tag of 500 tonnes, do you think it's worth it? And more importantly, what can it do? This is an upgrade from my previous Smart Switch panel, so honestly, it may be the best thing I did for my home. It's not only a 3-gang switch, it also acts as a dashboard to control every switch at light in my home. I can run scenes, play music, and even livestream my doorbell camera whenever someone presses the doorbell. It has a proximity sensor which wakes up whenever someone approaches it and doubles as a photo album while not in use. Now what do you think?",108,3.312883435582822,3,0,0,0,0,0,0,0,0,0,Smart Home Tour
